ticker	2020-08-01	2020-05-01	2020-02-01	2019-11-01	2019-08-01
THG	101.88	99.79	136.92	127.19	124.69
MAIN	30.31	26.08	43.07	43.05	42.7
ARCH	31.02	29.19	51.02	77.64	87.22
OPTN	5.09	4.04	7.83	7.82	5.37
CEIX	5.88	7.59	8.13	13.23	21.49
PAE	7.88	8.49	10.37	10.1	-
STXS	3.85	3.97	4.34	3.54	2.13
BASA	0.255	0.15	0.17	0.25	0.5
SITE	128.03	88.63	96.55	88.06	73.87
SPSC	75.17	55.51	56.83	52.77	55.92
INGR	86.5	80.57	86.61	77.22	74.96
CVAT	0.02	0.01	0.03	0.03	0.02
AVA	37.13	42.59	49.93	46.77	44.45
DOMO	32.18	19.45	24.22	16.08	27.74
ESTE	2.63	2.31	5.0	3.88	4.38
ARVN	31.5	52.5	48.46	20.66	26.68
TRUP	50.57	29.91	31.92	23.7	32.16
RNET	2.46	1.35	4.16	5.24	8.73
PINC	34.97	33.16	34.77	32.58	38.75
FSS	30.91	26.85	31.96	32.16	30.8
FRTA	12.99	8.16	12.95	8.21	6.5
HLIX	0.108	0.136	0.461	0.42	0.75
LSXMA	34.79	33.15	47.76	44.16	40.93
CVGI	2.34	2.42	4.99	7.29	8.12
HEPA	4.04	1.87	5.18	3.14	2.96
WTTR	4.44	4.8	6.96	7.6	10.17
BCEL	12.95	15.28	18.38	11.25	12.65
RNWK	1.55	0.75	1.39	1.62	1.54
GXSFF	0.1	0.1	0.06	0.06	0.1
PTGX	15.73	6.75	7.55	13.45	11.02
TFSL	14.48	13.42	19.83	18.44	16.94
ACLS	29.42	23.36	24.15	19.17	16.05
CR	56.57	54.06	84.36	75.18	81.38
SSSS	12.61	6.42	6.86	6.35	6.16
RH	287.43	143.78	208.75	181.7	139.4
GLDLF	1.67	1.2	1.23	0.85	0.72
AIR	17.22	19.58	42.42	41.52	41.56
NVDEF	0.1582	0.1125	0.254	0.1249	0.21
ZYNE	3.75	3.87	5.04	7.76	10.59
CRLBF	5.69	3.96	6.05	6.33	-
DSGT	0.0207	0.1	0.95	1.055	0.6
GWRE	117.66	90.84	112.5	112.74	102.08
INWK	2.75	1.77	4.15	4.85	3.66
BIP	41.84	38.73	47.46	43.3	37.81
FLT	258.57	241.25	315.23	294.22	284.17
POST	88.74	91.85	104.57	102.9	107.22
ORA	59.5	62.31	79.0	76.2	65.14
PRTA	12.24	11.22	12.17	9.1	9.36
NWE	56.26	57.08	75.51	70.57	67.51
TCS	3.45	2.1	3.7765	3.9448	5.7115
DIOD	51.45	50.89	51.64	46.65	42.6
LAD	229.15	110.24	134.85	156.27	130.56
CAE	14.93	16.56	29.57	24.92	26.69
UTHR	111.47	109.56	97.67	89.84	79.24
GOLF	38.05	27.28	30.64	28.02	25.03
MRTN	26.62	22.38	20.68	21.55	19.28
OTIC	3.51	2.28	3.2	2.28	2.84
PSV	0.71	0.56	1.05	0.8	2.56
MTW	10.66	9.22	14.45	12.76	17.95
TDG	431.58	363.08	643.28	497.67	433.5
DY	42.83	32.6	40.42	45.59	55.16
RCII	28.92	19.45	28.46	25.02	25.89
FPRX	5.9	3.28	4.72	3.95	5.11
CDXS	11.83	11.61	15.68	13.52	18.37
JAKK	5.46	7.9	10.2	7.7	8.7
NNVC	6.24	6.0	16.76	2.11	4.4
SWM	32.53	31.75	34.08	38.62	32.42
NTRP	1.14	1.3	1.16	0.685	5.29
OSG	2.31	2.5	1.78	1.63	1.95
BL	88.91	60.74	61.17	46.74	44.6
OSMT	5.35	4.0	6.44	4.43	3.26
OILFF	0.1988	0.235	0.2475	0.28	0.3392
LOPE	88.74	86.02	78.28	91.96	108.77
GOVX	0.735	0.4	0.66	3.0	188.0
ASDN	0.062	0.06	0.23	0.075	0.289
WVE	8.78	8.68	7.1	25.29	21.41
SUN	24.82	24.0	29.3	30.88	30.28
LTUM	0.18	0.081	0.085	0.055	0.088
ACEL	7.99	9.73	12.25	10.26	10.32
FOE	11.69	9.97	13.68	11.13	14.73
DLB	69.6	59.79	68.85	63.67	67.19
BHTG	1.73	1.32	2.0	1.81	2.3
CKPT	2.25	1.76	1.81	1.95	2.63
MRCY	77.43	89.16	76.75	73.66	81.52
PRAA	39.56	27.74	35.36	33.93	31.13
LAZY	12.8	3.27	4.19	3.96	5.05
PRA	14.7	21.32	29.9	38.29	37.87
SCM	7.74	7.78	13.5	12.83	13.11
AB	28.41	22.28	30.42	26.68	26.9
ZNTL	34.5	35.1	-	-	-
KNSA	19.52	19.95	14.71	7.05	11.8
GIB	71.39	63.97	76.52	77.72	76.93
PSTV	2.43	1.61	2.18	2.44	10.0
JLL	98.91	105.58	169.82	146.13	145.26
ATRC	40.81	43.12	38.9	26.59	32.08
IDA	93.25	91.08	110.68	105.51	99.45
DESP	7.71	6.9	14.81	11.18	13.01
HHC	53.19	54.16	121.68	111.82	135.0
KOD	46.33	54.55	61.07	20.71	12.31
MANU	13.99	16.81	18.47	16.55	17.77
NEXCF	4.6	1.1954	2.2455	1.25	0.59
SWAV	49.32	40.12	43.42	34.02	48.92
FCFS	57.64	71.55	86.35	83.51	99.34
BLD	131.92	93.19	114.51	103.93	81.13
GSPE	0.009	0.009	0.021	0.032	0.036
AIHS	0.682	0.375	0.591	0.292	1.27
ZYME	30.53	36.53	43.64	34.53	22.85
CONN	9.96	6.76	8.76	24.19	20.8
AUNFF	0.52	0.28	0.18	0.2	0.21
CURO	6.99	9.24	10.28	13.82	12.27
CATO	7.19	11.26	15.66	16.77	13.52
AZPN	97.26	102.25	118.98	115.11	131.87
HII	173.71	190.45	258.48	222.56	224.21
TCCO	3.9	2.35	4.38	2.31	2.56
MTN	192.03	171.0	231.62	227.86	239.89
MDCA	2.21	1.43	2.27	3.13	2.5
ALRN	0.88	0.546	0.678	0.44	0.5
ERII	7.59	8.14	10.21	9.31	10.98
ALE	59.3	56.87	81.86	83.78	84.06
NXST	87.65	69.47	119.63	95.63	99.56
COHU	18.83	16.53	22.31	16.52	15.0
WSFS	28.53	29.04	39.59	41.74	41.81
AUB	22.57	23.6	33.07	35.95	36.85
MTEM	10.97	16.23	14.94	8.46	6.57
ARTH	0.171	0.2035	0.235	0.155	0.289
TLYS	6.01	5.89	7.53	9.09	7.26
MWK	7.8	4.25	4.6	5.85	7.02
AXGN	11.37	9.75	12.36	12.44	17.98
STC	41.95	31.56	40.92	39.82	36.5
EIGR	10.05	7.44	12.36	10.9	11.07
SATS	27.3	31.55	39.91	39.0	36.89
CMRX	3.11	2.3	1.65	1.43	3.6
ADTN	12.42	10.2	8.88	8.57	10.8
LILA	10.28	10.7	16.68	18.69	16.39
BXC	13.71	5.47	11.73	31.26	21.21
TPTX	59.23	51.51	58.5	38.36	39.84
RCI	40.84	41.47	49.26	45.96	50.26
AVID	8.23	7.02	8.4	6.76	10.25
LCI	5.95	9.54	8.14	11.89	7.07
ORN	2.88	2.52	4.32	4.9	4.07
RVNC	23.48	18.51	22.37	15.66	12.58
EVBG	142.8	111.38	90.64	69.51	102.3
OTRK	38.26	-	17.12	-	-
EVOL	1.35	0.86	0.87	1.25	0.81
LGIH	114.11	60.58	79.74	78.48	70.29
NBIO	0.1	0.1264	0.15	0.101	0.2
TLTFF	0.12	0.16	0.2	0.17	0.24
CBRL	110.47	97.4	150.68	151.99	168.38
REV	6.32	13.32	21.37	26.29	19.92
BKNG	1662.13	1480.57	1830.55	2048.77	1886.61
RGR	81.37	52.88	49.01	45.18	55.6
VREX	15.68	26.13	27.65	30.01	31.79
ICHR	32.82	24.9	33.39	29.11	25.21
AKCA	10.84	17.06	17.27	18.33	21.63
KIN	3.29	5.02	8.73	8.17	6.82
IEX	164.82	152.64	162.79	154.08	166.12
CMG	1155.16	878.55	866.76	778.16	795.53
VVCIF	0.19	0.175	0.248	0.204	0.359
CDXC	5.06	5.0	4.41	2.89	4.63
CYCN	3.82	3.87	3.28	2.39	9.29
RCKT	23.53	14.8	20.48	14.54	12.18
MATN	0.27	0.18	0.15	0.25	0.2
PVCT	0.072	0.044	0.06	0.068	0.068
ARLP	3.28	3.88	8.6641	10.4621	15.5792
SIVB	224.27	193.17	240.33	221.48	231.97
ALSK	2.28	2.0	1.9458	1.5643	1.7646
AHPI	10.38	9.63	3.89	1.15	1.61
FOUR	38.3	-	-	-	-
BIO	524.89	440.1	360.92	331.62	314.9
SBBX	18.51	18.34	23.7	21.81	22.55
CFFA	10.45	10.32	10.4	10.15	10.03
CMPR	100.0	72.79	119.63	132.12	96.45
CARA	16.44	14.82	16.1	20.76	23.94
ABG	100.15	67.5	96.45	103.13	92.08
HSDT	0.555	0.429	1.01	1.48	2.23
PRGS	34.86	40.74	44.75	39.39	42.58
ITGR	65.77	74.46	85.4	77.44	87.53
ARES	39.94	33.2	35.24	28.62	28.02
BCPC	100.26	89.24	108.02	100.69	102.12
SPNE	9.37	10.3	14.76	13.84	12.71
NDRA	0.985	0.776	1.45	1.057	1.5
GDEN	8.55	9.44	17.16	14.48	14.02
WTFC	42.8	41.59	62.55	62.85	70.19
STBA	21.5	26.35	36.81	36.62	37.01
MRAM	8.39	3.77	4.78	5.85	6.77
IO	2.75	2.02	5.73	9.43	9.66
AMBA	45.28	52.58	59.14	52.63	49.95
HLYK	0.095	0.095	0.112	0.165	0.18
ADOM	0.253	0.104	0.136	0.09	0.2
FDP	22.58	28.45	31.21	31.64	30.02
TGIFF	0.052	0.0585	0.1361	0.19	0.3107
BV	12.12	12.82	15.8	17.8	19.76
BHE	20.36	20.5	30.27	33.2	26.36
ENSG	45.99	37.36	45.08	42.09	56.09
CTIC	1.51	1.03	1.19	0.78	0.73
TANH	1.775	1.037	1.44	1.48	1.4
PHX	2.2	4.3199	7.1702	14.03	11.6352
MCF	1.78	2.04	3.91	2.49	1.33
KNTNF	4.55	2.3049	2.91	1.7188	1.7655
MBOT	6.71	7.3	8.92	4.93	6.91
SYNA	80.02	65.39	66.69	42.11	32.18
SWIR	13.28	9.38	9.63	11.06	11.78
USCR	24.82	19.18	35.59	52.26	47.09
TPIC	25.58	17.53	20.75	20.53	25.57
PNFP	39.62	40.25	58.68	58.44	60.03
SLRX	1.15	0.83	2.5	4.65	7.47
NXOPF	0.657	0.289	0.36	0.271	0.28
TSLX	17.04	15.85	19.94	19.26	17.29
BEAM	19.34	15.95	-	-	-
AT	1.96	1.99	2.39	2.33	2.39
REVG	6.5	5.32	9.89	12.25	14.29
AEMD	1.94	1.4	4.34	4.5	3.3
CUE	18.91	25.58	15.17	8.58	8.31
EVLO	3.81	5.54	5.87	6.53	6.11
LIND	7.25	6.68	16.49	15.74	18.83
ASGN	68.46	46.45	67.69	63.59	63.05
COO	282.93	286.67	346.85	290.95	337.34
OMCL	70.29	72.9	81.28	70.39	75.21
CRL	198.99	144.67	154.58	129.98	134.54
HNRG	0.632	0.762	1.66	3.2876	5.1761
CENTA	34.65	30.41	29.96	28.28	27.55
ARGO	33.51	35.04	64.67	60.7	66.83
LBCMF	0.139	0.07	0.0598	0.0638	0.0976
PETQ	36.49	28.6	29.75	24.72	34.24
MATX	36.42	30.01	35.51	37.45	40.13
COHN	13.92	4.18	3.5	4.3	4.86
DXYN	1.05	0.74	1.43	1.96	0.53
POOL	316.7	211.09	218.16	205.76	187.35
AMPH	20.02	16.95	18.91	19.32	20.15
RETA	147.7	158.16	218.79	206.08	90.65
LQMT	0.08	0.08	0.09	0.09	0.09
MANT	69.58	74.25	79.64	78.27	67.72
ONTO	37.82	32.46	37.94	32.2	-
EIG	32.52	30.11	42.03	41.5	42.81
MSA	118.53	112.12	134.7	118.87	103.87
ABMD	299.94	191.25	186.29	207.58	278.56
STMP	260.28	158.27	74.49	84.43	47.75
MMLP	1.89	2.6185	2.8894	4.6319	5.3145
KMDA	8.86	7.5	6.5	5.23	5.67
CLSH	0.069	0.0861	0.17	0.2224	0.269
BRY	4.71	3.43	6.6089	8.9309	9.2068
EXPI	19.87	9.18	11.04	8.97	10.57
CSGP	849.76	648.26	652.99	549.52	615.4
CW	89.12	103.46	144.87	134.57	126.1
OGS	75.7	79.17	93.33	91.17	89.05
SD	1.3	1.99	2.55	4.38	6.75
BWEN	4.63	1.65	1.52	1.64	1.97
SPH	13.26	14.8	21.13	22.02	21.78
LGVW	9.97	-	-	-	-
GHL	11.98	10.61	15.53	16.01	16.35
ARAV	5.89	13.43	10.0	6.58	6.55
GCP	22.82	17.12	22.22	20.66	22.03
ISIG	0.77	0.72	0.79	0.99	1.08
CM	69.35	58.48	78.75	79.94	72.8
NBSE	7.43	7.59	6.37	5.02	5.08
LE	8.62	8.51	11.65	12.07	10.9
HTBK	6.78	8.74	11.29	11.58	11.8
FOXF	89.0	51.01	65.82	60.94	80.08
FENC	8.44	6.25	6.66	5.34	4.68
TCPC	9.83	8.36	13.25	12.56	12.43
ANSS	310.6	261.83	274.33	220.15	203.12
BHAT	1.23	1.18	1.25	2.98	3.82
TA	13.98	11.01	16.84	11.18	17.25
CNTY	4.03	4.54	8.33	7.39	9.87
CMCL	22.93	12.75	10.36	8.2	5.78
ALBO	28.26	22.46	22.7	18.37	25.89
NARI	56.22	-	-	-	-
EXTN	4.97	6.8	5.4	12.67	13.65
APEX	0.67	0.55	0.68	1.05	1.44
XPL	0.38	0.28	0.28	0.29	0.31
AEIS	73.57	55.6	69.94	59.1	58.4
KLR	4.47	6.75	8.305	10.42	10.37
OCFC	15.32	16.5	22.61	23.1	23.39
EZPW	5.72	5.6	6.22	5.26	9.85
QNST	11.68	10.16	12.96	12.83	16.29
PZG	1.34	1.28	0.985	0.694	0.844
STRA	126.21	158.74	161.08	121.58	175.37
SNDE	2.56	3.15	11.032	9.0	13.6
FRAN	5.55	2.64	7.64	17.35	3.13
KFY	28.1	28.73	40.66	36.32	38.78
SOLY	6.44	9.03	11.96	11.12	12.13
AGS	3.38	4.39	10.28	11.54	18.76
RACE	181.7	155.62	167.64	159.0	159.85
VVNT	15.35	10.4	16.66	10.27	10.24
FN	72.63	62.75	63.04	56.23	53.68
VBTX	16.72	17.38	27.86	24.1	24.92
BW	2.3	0.928	4.21	4.59	3.53
GSB	9.53	9.32	11.54	6.93	9.95
LZB	28.46	23.45	30.49	35.18	32.55
POLA	2.91	1.54	3.03	2.93	4.41
DPHC	10.24	9.95	10.08	9.92	9.77
KMPR	78.52	66.87	73.75	70.97	86.61
MSGN	9.53	11.88	15.21	16.21	18.99
TTGT	36.29	23.32	25.39	24.4	23.02
MAIFF	0.4724	0.2975	0.216	0.1533	0.0975
NVRO	132.96	117.64	132.91	86.2	66.86
GAIN	9.21	10.8	12.51	12.03	10.36
SAIA	119.45	92.52	87.1	89.2	76.3
MLI	27.96	25.81	28.9	30.39	29.71
MYSZ	1.4	2.17	2.7	6.45	8.22
MEI	28.2	29.91	32.5	34.04	29.53
UTI	7.43	6.43	7.69	5.92	3.68
SNDX	14.11	18.0	9.38	6.72	9.6
AMTI	22.23	-	-	-	-
IDXG	5.87	5.56	7.91	7.7	8.7
DMYT	10.59	9.79	-	-	-
SWX	69.64	75.18	74.38	85.38	86.42
ATRO	8.7	8.98	25.2	28.94	36.84
BSM	7.01	6.03	9.64	12.19	13.64
DORM	81.75	63.08	69.8	71.95	71.88
PHIO	2.48	1.91	9.21	12.375	21.45
TYL	357.25	320.69	323.68	268.52	233.35
KZR	4.37	4.7	3.07	3.25	5.63
CUBI	11.85	12.76	21.38	23.58	20.62
SNBR	46.5	29.9	51.59	48.12	49.17
MCS	13.81	14.54	28.96	35.69	34.43
VRNS	108.35	67.05	83.66	71.55	71.91
BCOR	11.79	14.07	22.55	21.63	29.94
DTGI	0.029	0.0205	0.024	0.07	0.1501
CNA	33.3	31.13	42.25	42.12	44.65
SHYF	18.88	-	17.0	-	-
ICAD	9.22	11.42	8.48	6.86	6.37
AAON	59.25	47.47	52.26	48.33	50.46
NEWT	18.73	14.53	19.36	19.97	19.07
EPAY	48.26	41.63	53.6	40.95	42.09
GMS	23.43	18.38	26.72	29.96	22.51
ATEC	4.97	4.53	6.96	6.88	4.7
MLSS	1.93	1.69	1.74	1.03	0.46
LHCG	195.11	129.99	145.75	110.97	126.58
AMNL	0.01	0.01	0.01	0.02	0.04
SPN	1.09	1.52	5.24	-	-
WSTL	1.03	0.81	1.03	1.33	1.81
DSKE	4.17	1.705	3.035	2.69	3.7
GHIV	10.26	10.15	-	-	-
AGYS	20.96	19.59	32.5	25.19	24.53
PLMR	91.34	58.5	53.45	45.15	28.65
SNX	124.74	87.56	137.76	117.42	97.94
PKE	10.78	13.19	15.21	15.65	16.66
HFWA	18.92	19.83	25.3	26.75	27.51
CETY	0.0165	0.022	0.0376	0.019	0.03
ENT	2.12	2.79	10.5	15.75	18.0
CACC	467.94	311.57	428.98	437.81	478.03
ENV	81.2	62.52	78.87	62.49	71.41
FTS	40.78	38.39	42.73	40.38	37.87
SPRT	1.67	1.41	1.22	0.8477	0.8012
VBLT	1.31	1.35	1.51	1.25	1.32
CIR	26.22	14.93	41.53	38.29	38.0
MED	167.13	75.23	94.14	106.95	106.87
ELYGF	1.25	0.62	0.53	0.32	0.25
OESX	3.96	4.81	4.92	2.91	3.22
BATRK	18.65	20.09	29.15	29.41	28.77
TECH	275.16	224.73	209.39	207.27	208.89
UVE	17.51	17.89	23.71	26.15	23.93
PRAH	106.56	96.5	101.31	97.71	99.91
CHH	84.04	75.05	99.83	87.96	85.1
SPRWF	0.174	0.194	0.373	0.535	1.03
CASY	159.19	151.11	160.21	169.78	160.63
OSB	32.57	16.16	29.15	28.32	22.33
TBI	15.43	15.53	21.91	22.9	19.77
ITRI	69.56	69.82	81.75	76.26	62.0
OFS	4.27	4.2365	11.0556	11.1834	10.0651
BANC	10.72	10.36	15.78	13.57	15.34
VC	72.61	60.3	79.81	93.02	65.88
RDNT	15.89	14.12	22.57	15.62	14.73
VRCA	6.56	12.07	14.51	13.52	12.24
HOFV	5.44	-	10.6	-	-
CAMP	7.88	6.72	9.62	11.22	11.16
INMB	11.62	5.07	4.93	4.91	9.05
LOVE	31.78	11.93	11.35	16.33	21.44
MTD	935.0	719.94	757.18	704.94	756.75
PDS	0.63	0.55	1.17	1.05	1.71
HMST	26.44	25.4	31.77	29.69	28.71
DAKT	4.17	4.52	5.8436	6.7404	6.1901
FTSSF	0.1021	0.1073	0.1119	0.1165	0.1129
TUSK	1.39	0.84	1.42	1.6	6.48
BRP	17.45	10.02	15.08	15.75	-
ITRM	1.04	3.5	2.32	2.7	6.55
REPL	19.97	18.09	15.9	17.0	12.42
TFX	373.1	335.06	370.76	346.36	338.4
WSBC	19.83	24.33	32.22	36.26	34.97
HEI	96.12	87.53	122.33	123.16	136.55
BLI	59.97	-	-	-	-
SBCF	18.88	22.47	27.15	28.0	27.04
VMD	10.84	6.49	5.25	8.12	-
HESM	17.39	17.05	22.81	20.02	18.56
LOMLF	1.79	0.9	1.31	0.7	0.58
DCOM	11.75	16.28	19.1	18.85	19.58
HNI	29.7	23.99	35.18	36.88	32.9
CORE	26.52	28.61	23.21	30.09	36.77
MBUU	58.78	34.38	43.79	32.62	30.13
GTLS	68.53	35.72	63.98	58.63	75.53
OFG	13.08	12.51	19.48	20.01	22.23
CRDF	4.8	1.24	1.6	-	-
IMTX	11.35	-	10.7	-	-
CBT	36.48	33.58	39.13	42.48	43.19
PDFS	24.58	15.97	15.76	16.16	13.35
BOKF	55.7	51.23	77.55	75.37	81.24
EYPT	0.71	0.97	1.87	2.26	1.39
MERC	7.45	10.0	10.7	11.73	12.4
RGP	11.3	10.74	15.03	14.32	-
FDS	346.3	274.3	284.67	251.55	274.43
RE	218.79	171.83	272.67	252.01	240.33
STON	0.76	0.52	1.15	1.19	1.8
VVI	14.46	23.97	64.79	60.73	68.71
NDSN	193.63	160.56	168.12	155.76	140.3
AMED	234.16	184.16	176.49	128.52	137.89
ENTA	45.85	46.37	51.54	60.88	75.02
HOV	23.3	12.62	25.56	25.08	6.0
VYGR	11.07	10.81	11.03	15.39	22.01
AQB	3.05	1.77	2.04	2.33	3.36
PLG	2.16	1.6	2.18	1.5	1.41
NP	44.61	48.35	65.5	63.01	63.75
SILK	46.46	41.88	46.54	33.12	43.29
ITRG	4.19	-	-	-	-
LXXGF	0.7481	0.6	0.6273	0.3779	0.515
CSV	22.11	14.95	23.48	25.48	18.85
FRME	24.43	28.05	39.11	38.66	38.24
CSII	30.48	42.0	45.39	44.52	45.83
PCTY	133.2	114.53	141.89	102.6	102.09
MUSA	132.41	106.8	102.17	117.93	88.36
LMFA	1.36	0.62	0.83	0.84	1.09
FBC	31.38	25.87	35.13	36.19	34.3
TYME	1.19	1.62	1.4	1.33	1.1
PHAS	4.0	3.86	4.98	4.11	7.81
VRS	12.21	13.78	16.71	14.52	16.05
AESE	2.02	1.735	2.588	3.6	10.3
NVUS	0.455	0.693	0.589	0.62	0.843
NUPMF	4.42	4.44	5.06	3.41	1.82
CMP	50.94	48.44	56.31	54.24	52.86
AMSWA	16.47	16.37	14.72	15.88	12.94
JRVR	46.32	35.21	42.23	34.97	46.42
NRIX	19.39	-	-	-	-
TDW	6.22	5.76	15.18	16.23	22.99
XENT	17.19	11.48	25.84	17.82	19.77
ICL	3.1	3.5028	4.095	4.2252	5.0734
CMTL	16.42	18.39	28.56	34.43	29.22
ECHO	25.07	17.53	19.38	19.91	21.06
LMAT	29.33	28.38	35.74	34.27	32.69
GATX	60.99	58.82	75.03	77.97	74.9
PLXS	74.29	62.69	71.12	73.94	59.71
CCMP	150.72	122.15	144.33	149.43	119.92
EBIX	22.06	20.86	34.22	42.28	45.55
ENCUF	0.26	0.15	0.11	0.1	0.1
ANY	3.28	0.91	0.776	0.993	1.5
CO	3.44	2.97	4.65	4.97	5.78
MOV	9.64	10.31	17.22	25.78	25.83
PRLB	120.12	101.59	103.5	96.97	104.1
APLT	25.8	35.75	52.47	16.51	9.09
BYRN	1.26	0.31	0.22	0.15	-
SALT	14.66	25.56	36.41	59.73	55.01
HRI	33.54	28.23	40.12	44.26	45.14
NEOG	76.77	62.59	67.27	65.06	71.4
ANIK	36.4	33.23	41.11	70.39	55.09
ZEST	3.58	0.57	0.82	1.04	0.7
ACTG	3.96	2.53	2.5	2.54	2.79
ASMB	22.2	17.51	17.56	16.51	12.5
AGEEF	0.0878	0.0892	0.1733	0.185	0.307
HOLI	12.1	14.34	14.91	14.11	17.04
LDL	16.2	11.2	20.44	19.57	23.6
NMM	6.34	8.36	11.67	18.31	14.95
CSU	0.65	0.78	2.79	4.11	5.34
SCHL	23.93	29.07	32.78	38.13	33.56
NCPCF	0.08	0.04	0.06	0.07	0.04
BCSF	10.07	9.67	18.15	17.02	15.9
TRNE	10.3	10.04	10.05	9.86	9.9
DTEA	0.9	0.89	1.44	1.67	1.6
ORZCF	0.87	0.4	0.36	0.55	0.52
SREV	1.56	1.23	1.9	1.25	0.9
STRL	10.3	9.88	13.18	16.25	12.52
ATAX	3.96	5.0264	7.7331	7.5529	6.5663
BFGC	0.18	0.11	0.14	0.13	0.13
CCRN	6.49	6.29	9.9	10.81	9.49
ARCB	30.39	20.28	22.14	28.6	29.54
SMTS	1.59	0.793	1.6	1.4	1.5
MTSL	1.67	1.0	1.09	1.15	0.99
INSP	99.36	71.66	74.8	60.98	67.63
ADRO	2.82	2.765	1.68	1.14	1.32
AGTC	5.28	3.73	6.28	3.03	3.86
MN	3.5	3.53	1.8689	1.6647	1.4762
DOOR	84.35	59.08	75.11	61.41	53.3
IDYA	12.61	5.55	8.55	5.67	7.11
TRS	23.4	23.84	28.73	32.32	29.99
CNS	60.18	57.37	73.06	62.32	49.53
FARO	59.83	54.89	51.66	47.68	53.39
EPIX	6.99	4.36	5.65	4.7	2.38
SGC	19.25	8.72	11.43	14.24	16.63
PFC	17.68	363.0	29.39	363.0	363.0
KXIN	1.004	1.04	1.14	1.4	1.64
FICO	439.19	352.94	402.38	304.04	347.42
MTX	46.88	44.0	54.03	49.31	53.04
SCHN	18.4	15.37	15.71	20.66	25.58
RIBT	0.75	1.29	1.23	2.9	2.82
OSW	5.56	6.51	15.01	15.51	15.62
VRA	4.39	5.51	9.58	10.76	11.75
ALLK	75.07	65.76	72.2	68.6	34.77
ENS	67.26	58.24	71.53	66.3	67.36
CETV	3.98	3.89	4.47	4.49	4.7
BDTX	27.82	37.04	37.5	-	-
NSP	66.86	47.38	86.23	103.85	104.25
TGH	8.44	8.78	9.47	10.35	9.73
BCEI	18.19	17.46	18.19	17.82	21.8
FRGI	6.48	7.28	9.93	8.6	9.55
INSU	10.71	10.07	10.06	9.91	9.85
HEES	17.59	16.01	26.37	32.75	29.19
JBT	93.76	76.65	112.72	102.44	118.16
TCNNF	16.2	10.4	10.85	10.19	-
ASPN	6.35	5.6	8.27	5.83	6.6
RBBN	4.4	3.65	2.82	4.29	4.92
NNA	4.6	5.1979	4.7371	6.3865	5.2674
KFRC	28.84	29.77	36.59	40.22	33.33
B	36.87	38.21	62.72	57.87	51.35
KBAL	10.94	12.17	18.45	19.92	16.88
AMK	27.85	23.99	29.33	27.44	28.29
AMRC	27.68	18.06	19.19	14.74	14.25
ENG	1.28	0.99	0.98	0.9	1.0
SEED	12.59	3.78	6.73	5.82	5.52
SGSVF	1.63	1.41	1.36	1.35	1.1
MGTA	7.02	8.15	11.88	10.41	13.51
GBLX	0.03	0.03	0.04	0.07	0.13
SMOFF	0.1789	0.1096	0.1059	0.093	0.134
EGY	1.15	0.927	2.24	1.99	1.75
BOH	56.63	67.5	87.97	85.09	82.41
NSIT	49.84	54.29	65.87	61.38	55.02
GTT	6.3	11.36	11.85	7.53	12.1
CACI	207.82	250.14	267.44	223.75	215.15
BCOV	10.58	7.8	8.66	9.51	12.48
EVOK	3.69	1.33	1.39	0.875	0.974
RIOFF	0.6472	0.3628	0.3161	0.3155	0.3487
VNRX	3.23	4.08	4.79	5.58	4.32
ELVT	1.93	1.87	5.81	4.09	4.16
HMN	37.58	34.87	42.33	42.59	42.22
TRHC	56.2	63.34	58.07	50.94	60.27
NCNO	79.1	-	-	-	-
FIBK	29.11	33.43	37.12	40.16	38.01
PRI	119.66	103.52	117.77	125.01	121.21
COHR	138.83	127.87	141.43	148.92	138.85
HUTMF	0.8732	0.6083	0.95	1.39	1.78
WOW	5.46	5.92	6.75	6.35	7.59
CDTX	3.65	2.83	3.15	2.19	1.42
OPES	11.13	11.15	10.55	10.4	10.35
CPF	15.56	17.26	27.12	28.06	28.36
ORMP	3.67	3.09	5.23	3.18	3.66
FTFT	2.49	1.16	0.9	0.68	1.01
HUSN	0.576	0.55	0.8	-	-
ADCT	46.5	-	-	-	-
NDLS	6.95	6.25	7.14	5.33	7.41
HITIF	0.1107	0.1009	0.1481	0.1849	0.2681
CFRX	5.56	6.9	8.3	3.25	4.46
EPAC	18.9	17.06	23.11	24.77	22.86
GRCAF	0.112	0.052	0.1	0.09	0.045
TSC	13.25	14.22	22.99	23.12	21.0
PIPR	61.91	53.74	81.32	77.12	75.51
GSBD	15.18	15.59	19.77	19.17	18.08
WRN	1.15	0.66	0.68	0.71	0.78
PXLW	3.19	4.59	4.0	3.89	3.06
OCSL	4.53	3.9246	5.3635	4.862	4.9233
TCP	30.66	32.79	38.32	37.43	37.02
SYKE	27.46	28.63	33.59	30.9	28.29
CHUY	15.91	16.76	24.55	24.37	23.65
IRTC	124.48	105.64	85.63	66.82	83.14
SHEN	50.27	53.51	40.35	31.9	39.05
SAFM	111.5	135.75	136.98	153.68	129.79
KOP	25.17	15.76	31.38	32.1	27.3
CANN	0.4	0.395	0.6	0.6801	0.54
AVRO	16.95	12.87	21.73	14.52	21.22
TOWN	17.64	20.0	26.02	27.35	27.22
HCHC	2.71	-0.7749	-0.9535	-0.6799	-0.6251
MTSC	18.55	21.27	50.04	55.4	56.22
CLH	59.6	53.43	82.22	82.46	77.81
